"idhod","hodnota","stapro_kod","pohlavi_cis","pohlavi_kod","vek_cis","vek_kod","vuzemi_cis","vuzemi_kod","casref_od","casref_do","stapro_txt","pohlavi_txt","vek_txt","vuzemi_txt"
"763510773","30.3403083295392","5411","102","1","7700","410045610046000","65","4212","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Rumburk"
"763510774","14.775011261549","5411","102","1","7700","410065610066000","65","4212","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Rumburk"
"763510777","16.6385968921249","5411","102","2","7700","410065610066000","65","4212","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Rumburk"
"763510775","77.7840550671599","5411","102","2","7700","400000600001000","65","4212","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Rumburk"
"763510782","34.7838927529539","5411","102","2","7700","410045610046000","65","4213","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Teplice"
"763510780","14.3500294907542","5411","102","1","7700","410065610066000","65","4213","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Teplice"
"763510779","29.8674126668626","5411","102","1","7700","410045610046000","65","4213","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Teplice"
"763510781","78.6177734818386","5411","102","2","7700","400000600001000","65","4213","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Teplice"
"763510783","17.1877205954147","5411","102","2","7700","410065610066000","65","4213","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Teplice"
"763510778","73.1744747610586","5411","102","1","7700","400000600001000","65","4213","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Teplice"
"763510788","35.9939345008148","5411","102","2","7700","410045610046000","65","4214","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Ústí nad Labem"
"763510787","79.7702027673765","5411","102","2","7700","400000600001000","65","4214","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Ústí nad Labem"
"763510786","15.653406839718","5411","102","1","7700","410065610066000","65","4214","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Ústí nad Labem"
"763510789","18.5751671990589","5411","102","2","7700","410065610066000","65","4214","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Ústí nad Labem"
"763510784","74.7224635621229","5411","102","1","7700","400000600001000","65","4214","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Ústí nad Labem"
"763510785","31.5130315517294","5411","102","1","7700","410045610046000","65","4214","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Ústí nad Labem"
"763510793","81.0311279010351","5411","102","2","7700","400000600001000","65","4215","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Varnsdorf"
"763510791","31.5225404088307","5411","102","1","7700","410045610046000","65","4215","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Varnsdorf"
"763510792","15.9065311320506","5411","102","1","7700","410065610066000","65","4215","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Varnsdorf"
"763510794","36.9449404424288","5411","102","2","7700","410045610046000","65","4215","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Varnsdorf"
"763510790","74.3397189024131","5411","102","1","7700","400000600001000","65","4215","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Varnsdorf"
"763510795","19.2092256992767","5411","102","2","7700","410065610066000","65","4215","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Varnsdorf"
"763510796","73.0094355683718","5411","102","1","7700","400000600001000","65","4216","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Žatec"
"763510800","35.1473945398569","5411","102","2","7700","410045610046000","65","4216","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Žatec"
"763510797","29.6198026024237","5411","102","1","7700","410045610046000","65","4216","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Žatec"
"763510798","14.4517462063355","5411","102","1","7700","410065610066000","65","4216","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Žatec"
"763510801","17.6172413848927","5411","102","2","7700","410065610066000","65","4216","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Žatec"
"763510799","78.8181068207358","5411","102","2","7700","400000600001000","65","4216","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Žatec"
"763510805","80.8111697008858","5411","102","2","7700","400000600001000","65","5101","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Česká Lípa"
"763510804","14.9697231203799","5411","102","1","7700","410065610066000","65","5101","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Česká Lípa"
"763510802","74.2234998528018","5411","102","1","7700","400000600001000","65","5101","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Česká Lípa"
"763510807","18.792300169762","5411","102","2","7700","410065610066000","65","5101","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Česká Lípa"
"763510803","31.0924622098253","5411","102","1","7700","410045610046000","65","5101","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Česká Lípa"
"763510806","36.5441983012857","5411","102","2","7700","410045610046000","65","5101","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Česká Lípa"
"763510813","17.3814235595603","5411","102","2","7700","410065610066000","65","5102","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Frýdlant"
"763510809","30.5703450901089","5411","102","1","7700","410045610046000","65","5102","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Frýdlant"
"763510808","74.4762617944832","5411","102","1","7700","400000600001000","65","5102","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Frýdlant"
"763510810","14.6321802832045","5411","102","1","7700","410065610066000","65","5102","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Frýdlant"
"763510812","35.0172700278455","5411","102","2","7700","410045610046000","65","5102","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Frýdlant"
"763510811","79.4065951400204","5411","102","2","7700","400000600001000","65","5102","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Frýdlant"
"763510815","33.5822410694253","5411","102","1","7700","410045610046000","65","5103","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Jablonec nad Nisou"
"763510814","77.3070831318742","5411","102","1","7700","400000600001000","65","5103","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Jablonec nad Nisou"
"763510817","81.8810263121808","5411","102","2","7700","400000600001000","65","5103","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Jablonec nad Nisou"
"763510816","17.2502971382158","5411","102","1","7700","410065610066000","65","5103","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Jablonec nad Nisou"
"763510819","20.1776055688894","5411","102","2","7700","410065610066000","65","5103","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Jablonec nad Nisou"
"763510818","37.9919613836847","5411","102","2","7700","410045610046000","65","5103","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Jablonec nad Nisou"
"763510825","20.1427064889888","5411","102","2","7700","410065610066000","65","5104","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Jilemnice"
"763510822","16.7414673910278","5411","102","1","7700","410065610066000","65","5104","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Jilemnice"
"763510824","38.2086363908621","5411","102","2","7700","410045610046000","65","5104","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Jilemnice"
"763510823","82.8421132977218","5411","102","2","7700","400000600001000","65","5104","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Jilemnice"
"763510821","33.3365136672351","5411","102","1","7700","410045610046000","65","5104","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Jilemnice"
"763510820","76.2015975902139","5411","102","1","7700","400000600001000","65","5104","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Jilemnice"
"763510826","75.9493616953812","5411","102","1","7700","400000600001000","65","5105","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Liberec"
"763510827","32.5425492671043","5411","102","1","7700","410045610046000","65","5105","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Liberec"
"763510829","81.519029221286","5411","102","2","7700","400000600001000","65","5105","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Liberec"
"763510830","37.4953779244765","5411","102","2","7700","410045610046000","65","5105","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Liberec"
"763510831","19.5806246582816","5411","102","2","7700","410065610066000","65","5105","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Liberec"
"763510828","16.2182841029258","5411","102","1","7700","410065610066000","65","5105","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Liberec"
"763510832","74.3711585474408","5411","102","1","7700","400000600001000","65","5106","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Nový Bor"
"763510837","19.5369878251403","5411","102","2","7700","410065610066000","65","5106","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Nový Bor"
"763510836","37.6686543275144","5411","102","2","7700","410045610046000","65","5106","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Nový Bor"
"763510835","82.2540914012144","5411","102","2","7700","400000600001000","65","5106","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Nový Bor"
"763510834","15.3163394276542","5411","102","1","7700","410065610066000","65","5106","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Nový Bor"
"763510833","31.7191429912051","5411","102","1","7700","410045610046000","65","5106","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Nový Bor"
"763510841","81.3474954562148","5411","102","2","7700","400000600001000","65","5107","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Semily"
"763510840","16.3931828451365","5411","102","1","7700","410065610066000","65","5107","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Semily"
"763510838","76.1010490364465","5411","102","1","7700","400000600001000","65","5107","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Semily"
"763510843","18.7471156339282","5411","102","2","7700","410065610066000","65","5107","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Semily"
"763510842","36.7467851707962","5411","102","2","7700","410045610046000","65","5107","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Semily"
"763510839","32.758057901747","5411","102","1","7700","410045610046000","65","5107","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Semily"
"763510845","30.9416524289361","5411","102","1","7700","410045610046000","65","5108","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Tanvald"
"763510849","18.8519784581463","5411","102","2","7700","410065610066000","65","5108","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Tanvald"
"763510844","73.4899134423044","5411","102","1","7700","400000600001000","65","5108","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Tanvald"
"763510847","80.1986832704725","5411","102","2","7700","400000600001000","65","5108","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Tanvald"
"763510848","36.1119670886861","5411","102","2","7700","410045610046000","65","5108","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Tanvald"
"763510846","14.6173085013152","5411","102","1","7700","410065610066000","65","5108","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Tanvald"
"763510850","76.3459928226573","5411","102","1","7700","400000600001000","65","5109","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Turnov"
"763510852","16.2494139950673","5411","102","1","7700","410065610066000","65","5109","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Turnov"
"763510854","37.7062262244811","5411","102","2","7700","410045610046000","65","5109","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Turnov"
"763510853","81.7593187942497","5411","102","2","7700","400000600001000","65","5109","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Turnov"
"763510855","19.3375195139245","5411","102","2","7700","410065610066000","65","5109","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Turnov"
"763510851","32.7223139758956","5411","102","1","7700","410045610046000","65","5109","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Turnov"
"763510858","15.5468337495394","5411","102","1","7700","410065610066000","65","5110","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Železný Brod"
"763510861","20.2192463667358","5411","102","2","7700","410065610066000","65","5110","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Železný Brod"
"763510860","38.2497371588934","5411","102","2","7700","410045610046000","65","5110","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Železný Brod"
"763510857","31.9580285342358","5411","102","1","7700","410045610046000","65","5110","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Železný Brod"
"763510856","75.8966456195148","5411","102","1","7700","400000600001000","65","5110","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Železný Brod"
"763510859","82.661824424564","5411","102","2","7700","400000600001000","65","5110","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Železný Brod"
"763510865","79.6120322876769","5411","102","2","7700","400000600001000","65","5201","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Broumov"
"763510863","31.6785161763159","5411","102","1","7700","410045610046000","65","5201","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Broumov"
"763510862","74.8943657270975","5411","102","1","7700","400000600001000","65","5201","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Broumov"
"763510866","35.6037266319104","5411","102","2","7700","410045610046000","65","5201","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Broumov"
"763510864","16.2417926522831","5411","102","1","7700","410065610066000","65","5201","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Broumov"
"763510867","17.6602769376234","5411","102","2","7700","410065610066000","65","5201","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Broumov"
"763510873","19.9143139498043","5411","102","2","7700","410065610066000","65","5202","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Dobruška"
"763510870","16.2384941664826","5411","102","1","7700","410065610066000","65","5202","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Dobruška"
"763510869","33.3315536544712","5411","102","1","7700","410045610046000","65","5202","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Dobruška"
"763510868","77.4934595775259","5411","102","1","7700","400000600001000","65","5202","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Dobruška"
"763510872","38.0278601302583","5411","102","2","7700","410045610046000","65","5202","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Dobruška"
"763510871","82.3691571515371","5411","102","2","7700","400000600001000","65","5202","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Dobruška"
"763510878","37.7567262745152","5411","102","2","7700","410045610046000","65","5203","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Dvůr Králové nad Labem"
"763510874","75.9805907046548","5411","102","1","7700","400000600001000","65","5203","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Dvůr Králové nad Labem"
"763510876","15.8013529239984","5411","102","1","7700","410065610066000","65","5203","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Dvůr Králové nad Labem"
"763510877","81.7228231387628","5411","102","2","7700","400000600001000","65","5203","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Dvůr Králové nad Labem"
"763510875","32.23863881769","5411","102","1","7700","410045610046000","65","5203","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Dvůr Králové nad Labem"
"763510879","19.4854897605318","5411","102","2","7700","410065610066000","65","5203","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Dvůr Králové nad Labem"
"763510880","75.5043144069767","5411","102","1","7700","400000600001000","65","5204","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Hořice"
"763510885","19.9987051387785","5411","102","2","7700","410065610066000","65","5204","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Hořice"
"763510882","15.5336893388639","5411","102","1","7700","410065610066000","65","5204","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Hořice"
"763510884","38.2888917231164","5411","102","2","7700","410045610046000","65","5204","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Hořice"
"763510883","82.2822196504995","5411","102","2","7700","400000600001000","65","5204","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Hořice"
"763510881","32.2176758997837","5411","102","1","7700","410045610046000","65","5204","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Hořice"
"763510890","38.4020932253446","5411","102","2","7700","410045610046000","65","5205","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Hradec Králové"
"763510889","82.5379659892891","5411","102","2","7700","400000600001000","65","5205","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Hradec Králové"
"763510888","16.8169545751569","5411","102","1","7700","410065610066000","65","5205","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Hradec Králové"
"763510887","33.684000857835","5411","102","1","7700","410045610046000","65","5205","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Hradec Králové"
"763510891","20.1078268776447","5411","102","2","7700","410065610066000","65","5205","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Hradec Králové"
"763510886","77.3266122612639","5411","102","1","7700","400000600001000","65","5205","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Hradec Králové"
"763510892","76.0929017198457","5411","102","1","7700","400000600001000","65","5206","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Jaroměř"
"763510896","36.4699713269839","5411","102","2","7700","410045610046000","65","5206","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Jaroměř"
"763510895","80.7929642587656","5411","102","2","7700","400000600001000","65","5206","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Jaroměř"
"763510894","16.1870788831507","5411","102","1","7700","410065610066000","65","5206","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Jaroměř"
"763510893","33.00380731101","5411","102","1","7700","410045610046000","65","5206","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Jaroměř"
"763510897","18.7032186028032","5411","102","2","7700","410065610066000","65","5206","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Jaroměř"
"763510903","19.1362687090133","5411","102","2","7700","410065610066000","65","5207","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Jičín"
"763510901","81.3598400249122","5411","102","2","7700","400000600001000","65","5207","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Jičín"
"763510902","37.364127912018","5411","102","2","7700","410045610046000","65","5207","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Jičín"
"763510898","76.4043565645009","5411","102","1","7700","400000600001000","65","5207","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Jičín"
"763510899","33.1891984476316","5411","102","1","7700","410045610046000","65","5207","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Jičín"
"763510900","16.4044770234663","5411","102","1","7700","410065610066000","65","5207","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Jičín"
"763510906","15.4185912252898","5411","102","1","7700","410065610066000","65","5208","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Kostelec nad Orlicí"
"763510905","32.3762487444479","5411","102","1","7700","410045610046000","65","5208","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Kostelec nad Orlicí"
"763510904","75.106662291663","5411","102","1","7700","400000600001000","65","5208","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Kostelec nad Orlicí"
"763510908","36.393074497862","5411","102","2","7700","410045610046000","65","5208","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Kostelec nad Orlicí"
"763510907","80.5095268355791","5411","102","2","7700","400000600001000","65","5208","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Kostelec nad Orlicí"
"763510909","18.3734349126291","5411","102","2","7700","410065610066000","65","5208","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Kostelec nad Orlicí"
"763510915","19.3380239935239","5411","102","2","7700","410065610066000","65","5209","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Náchod"
"763510912","16.2019150079412","5411","102","1","7700","410065610066000","65","5209","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Náchod"
"763510911","33.1585784954025","5411","102","1","7700","410045610046000","65","5209","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Náchod"
"763510910","76.660430022798","5411","102","1","7700","400000600001000","65","5209","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Náchod"
"763510914","37.5668823529834","5411","102","2","7700","410045610046000","65","5209","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Náchod"
"763510913","81.7142541413363","5411","102","2","7700","400000600001000","65","5209","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Náchod"
"763510919","82.2506972779435","5411","102","2","7700","400000600001000","65","5210","2012-01-01","2016-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Nová Paka"
"763510917","33.1941876796361","5411","102","1","7700","410045610046000","65","5210","2012-01-01","2016-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Nová Paka"
"763510918","16.2316154438105","5411","102","1","7700","410065610066000","65","5210","2012-01-01","2016-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Nová Paka"
"763510916","76.4973384185605","5411","102","1","7700","400000600001000","65","5210","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Nová Paka"
"763510920","38.3746420230913","5411","102","2","7700","410045610046000","65","5210","2012-01-01","2016-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Nová Paka"
"763510921","19.979312445752","5411","102","2","7700","410065610066000","65","5210","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Nová Paka"
"763510922","79.4174569130969","5411","102","1","7700","400000600001000","65","5211","2012-01-01","2016-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Nové Město nad Metují"
"763510927","22.1720383870785","5411","102","2","7700","410065610066000","65","5211","2012-01-01","2016-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Nové Město nad Metují"
