"idhod","hodnota","stapro_kod","pohlavi_cis","pohlavi_kod","vek_cis","vek_kod","vuzemi_cis","vuzemi_kod","casref_od","casref_do","stapro_txt","pohlavi_txt","vek_txt","vuzemi_txt"
"763514107","32.144859582315","5411","102","1","7700","410045610046000","101","40347","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Tábor"
"763514111","18.9621322401052","5411","102","2","7700","410065610066000","101","40347","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Tábor"
"763514110","37.2534318482486","5411","102","2","7700","410045610046000","101","40347","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Tábor"
"763514109","81.4000401329428","5411","102","2","7700","400000600001000","101","40347","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Tábor"
"763514108","15.7293150383895","5411","102","1","7700","410065610066000","101","40347","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Tábor"
"763514115","81.5928141277387","5411","102","2","7700","400000600001000","101","40355","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Domažlice"
"763514117","19.3658700179071","5411","102","2","7700","410065610066000","101","40355","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Domažlice"
"763514113","31.8148666097635","5411","102","1","7700","410045610046000","101","40355","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Domažlice"
"763514112","75.3721869567149","5411","102","1","7700","400000600001000","101","40355","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Domažlice"
"763514116","37.3876805488536","5411","102","2","7700","410045610046000","101","40355","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Domažlice"
"763514114","15.4052489860833","5411","102","1","7700","410065610066000","101","40355","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Domažlice"
"763514122","37.0273523126759","5411","102","2","7700","410045610046000","101","40363","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Klatovy"
"763514118","75.1233181677628","5411","102","1","7700","400000600001000","101","40363","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Klatovy"
"763514121","81.0995705350057","5411","102","2","7700","400000600001000","101","40363","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Klatovy"
"763514119","31.7961087342355","5411","102","1","7700","410045610046000","101","40363","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Klatovy"
"763514123","18.9790420284776","5411","102","2","7700","410065610066000","101","40363","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Klatovy"
"763514120","15.4787088959253","5411","102","1","7700","410065610066000","101","40363","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Klatovy"
"763514129","19.5134958631651","5411","102","2","7700","410065610066000","101","40371","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Plzeň-město"
"763514125","33.1881679964703","5411","102","1","7700","410045610046000","101","40371","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Plzeň-město"
"763514124","76.6544154585013","5411","102","1","7700","400000600001000","101","40371","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Plzeň-město"
"763514126","16.412333487403","5411","102","1","7700","410065610066000","101","40371","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Plzeň-město"
"763514128","37.6419008003926","5411","102","2","7700","410045610046000","101","40371","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Plzeň-město"
"763514127","81.7319077433837","5411","102","2","7700","400000600001000","101","40371","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Plzeň-město"
"763514133","80.3474523165091","5411","102","2","7700","400000600001000","101","40380","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Plzeň-jih"
"763514135","17.9875555169798","5411","102","2","7700","410065610066000","101","40380","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Plzeň-jih"
"763514132","15.1865442369608","5411","102","1","7700","410065610066000","101","40380","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Plzeň-jih"
"763514134","36.1849436940556","5411","102","2","7700","410045610046000","101","40380","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Plzeň-jih"
"763514131","31.6891957915588","5411","102","1","7700","410045610046000","101","40380","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Plzeň-jih"
"763514130","75.120696316755","5411","102","1","7700","400000600001000","101","40380","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Plzeň-jih"
"763514138","16.0654662127409","5411","102","1","7700","410065610066000","101","40398","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Plzeň-sever"
"763514140","36.379656869799","5411","102","2","7700","410045610046000","101","40398","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Plzeň-sever"
"763514137","32.593465455906","5411","102","1","7700","410045610046000","101","40398","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Plzeň-sever"
"763514139","80.4986916520164","5411","102","2","7700","400000600001000","101","40398","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Plzeň-sever"
"763514136","76.3427263047292","5411","102","1","7700","400000600001000","101","40398","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Plzeň-sever"
"763514141","18.2670362035076","5411","102","2","7700","410065610066000","101","40398","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Plzeň-sever"
"763514143","31.4546968764128","5411","102","1","7700","410045610046000","101","40401","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Rokycany"
"763514144","15.2357064369326","5411","102","1","7700","410065610066000","101","40401","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Rokycany"
"763514146","36.1345310467411","5411","102","2","7700","410045610046000","101","40401","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Rokycany"
"763514142","74.8876704710332","5411","102","1","7700","400000600001000","101","40401","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Rokycany"
"763514147","18.0608199046859","5411","102","2","7700","410065610066000","101","40401","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Rokycany"
"763514145","80.1502947317827","5411","102","2","7700","400000600001000","101","40401","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Rokycany"
"763514149","30.5629814299693","5411","102","1","7700","410045610046000","101","40410","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Tachov"
"763514150","14.3339663137271","5411","102","1","7700","410065610066000","101","40410","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Tachov"
"763514152","35.8421240252654","5411","102","2","7700","410045610046000","101","40410","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Tachov"
"763514148","74.002280437655","5411","102","1","7700","400000600001000","101","40410","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Tachov"
"763514153","18.0577561177837","5411","102","2","7700","410065610066000","101","40410","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Tachov"
"763514151","80.0388342402595","5411","102","2","7700","400000600001000","101","40410","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Tachov"
"763514157","80.0245121939286","5411","102","2","7700","400000600001000","101","40428","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Cheb"
"763514158","36.0467548878332","5411","102","2","7700","410045610046000","101","40428","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Cheb"
"763514155","31.3480001706331","5411","102","1","7700","410045610046000","101","40428","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Cheb"
"763514154","74.4408712254287","5411","102","1","7700","400000600001000","101","40428","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Cheb"
"763514156","15.3064699168372","5411","102","1","7700","410065610066000","101","40428","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Cheb"
"763514159","18.3106369984404","5411","102","2","7700","410065610066000","101","40428","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Cheb"
"763514164","36.9446386588652","5411","102","2","7700","410045610046000","101","40436","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Karlovy Vary"
"763514160","74.3536790414709","5411","102","1","7700","400000600001000","101","40436","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Karlovy Vary"
"763514165","19.2428979848608","5411","102","2","7700","410065610066000","101","40436","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Karlovy Vary"
"763514161","31.3749444133771","5411","102","1","7700","410045610046000","101","40436","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Karlovy Vary"
"763514162","15.3987039473196","5411","102","1","7700","410065610066000","101","40436","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Karlovy Vary"
"763514163","80.8557740281165","5411","102","2","7700","400000600001000","101","40436","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Karlovy Vary"
"763514168","14.5988651818334","5411","102","1","7700","410065610066000","101","40444","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Sokolov"
"763514166","73.4258693672727","5411","102","1","7700","400000600001000","101","40444","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Sokolov"
"763514169","78.8907302137339","5411","102","2","7700","400000600001000","101","40444","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Sokolov"
"763514167","30.2089262315183","5411","102","1","7700","410045610046000","101","40444","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Sokolov"
"763514170","35.046921773602","5411","102","2","7700","410045610046000","101","40444","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Sokolov"
"763514171","17.5904625688989","5411","102","2","7700","410065610066000","101","40444","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Sokolov"
"763514174","15.842143418574","5411","102","1","7700","410065610066000","101","40452","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Děčín"
"763514173","31.606358395142","5411","102","1","7700","410045610046000","101","40452","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Děčín"
"763514175","79.8586782170081","5411","102","2","7700","400000600001000","101","40452","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Děčín"
"763514176","35.9716823438831","5411","102","2","7700","410045610046000","101","40452","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Děčín"
"763514177","18.3887459972328","5411","102","2","7700","410065610066000","101","40452","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Děčín"
"763514172","74.4179920035019","5411","102","1","7700","400000600001000","101","40452","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Děčín"
"763514182","34.9909680027934","5411","102","2","7700","410045610046000","101","40461","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Chomutov"
"763514181","78.8392303380552","5411","102","2","7700","400000600001000","101","40461","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Chomutov"
"763514178","72.5372344458619","5411","102","1","7700","400000600001000","101","40461","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Chomutov"
"763514183","17.7419601869729","5411","102","2","7700","410065610066000","101","40461","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Chomutov"
"763514179","29.6547464668956","5411","102","1","7700","410045610046000","101","40461","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Chomutov"
"763514180","14.122324765031","5411","102","1","7700","410065610066000","101","40461","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Chomutov"
"763514187","79.8125130369942","5411","102","2","7700","400000600001000","101","40479","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Litoměřice"
"763514184","73.7248795968852","5411","102","1","7700","400000600001000","101","40479","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Litoměřice"
"763514185","30.6038333459178","5411","102","1","7700","410045610046000","101","40479","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Litoměřice"
"763514188","35.8737879443446","5411","102","2","7700","410045610046000","101","40479","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Litoměřice"
"763514189","18.2931686754779","5411","102","2","7700","410065610066000","101","40479","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Litoměřice"
"763514186","14.8379077810339","5411","102","1","7700","410065610066000","101","40479","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Litoměřice"
"763514191","30.1792401546316","5411","102","1","7700","410045610046000","101","40487","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Louny"
"763514194","35.4534020400236","5411","102","2","7700","410045610046000","101","40487","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Louny"
"763514195","17.5436516002826","5411","102","2","7700","410065610066000","101","40487","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Louny"
"763514193","79.5445241238985","5411","102","2","7700","400000600001000","101","40487","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Louny"
"763514190","73.1202243176229","5411","102","1","7700","400000600001000","101","40487","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Louny"
"763514192","14.5118665935413","5411","102","1","7700","410065610066000","101","40487","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Louny"
"763514198","14.5339792891521","5411","102","1","7700","410065610066000","101","40495","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Most"
"763514201","17.0593537554187","5411","102","2","7700","410065610066000","101","40495","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Most"
"763514197","30.0854176882193","5411","102","1","7700","410045610046000","101","40495","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Most"
"763514199","78.2880855012559","5411","102","2","7700","400000600001000","101","40495","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Most"
"763514200","34.4869842813894","5411","102","2","7700","410045610046000","101","40495","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Most"
"763514196","72.9317942338842","5411","102","1","7700","400000600001000","101","40495","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Most"
"763514202","72.6238063044402","5411","102","1","7700","400000600001000","101","40509","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Teplice"
"763514204","14.1253260234965","5411","102","1","7700","410065610066000","101","40509","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Teplice"
"763514206","34.5194613364993","5411","102","2","7700","410045610046000","101","40509","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Teplice"
"763514207","17.0515852678279","5411","102","2","7700","410065610066000","101","40509","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Teplice"
"763514203","29.4308884207165","5411","102","1","7700","410045610046000","101","40509","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Teplice"
"763514205","78.5114734250843","5411","102","2","7700","400000600001000","101","40509","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Teplice"
"763514213","18.5268294793454","5411","102","2","7700","410065610066000","101","40517","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Ústí nad Labem"
"763514211","79.7606513384277","5411","102","2","7700","400000600001000","101","40517","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Ústí nad Labem"
"763514208","74.2238200276104","5411","102","1","7700","400000600001000","101","40517","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Ústí nad Labem"
"763514212","36.0399375977768","5411","102","2","7700","410045610046000","101","40517","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Ústí nad Labem"
"763514209","31.0801988264287","5411","102","1","7700","410045610046000","101","40517","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Ústí nad Labem"
"763514210","15.3681183100101","5411","102","1","7700","410065610066000","101","40517","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Ústí nad Labem"
"763514216","14.9969239173638","5411","102","1","7700","410065610066000","101","40525","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Česká Lípa"
"763514219","18.8363062490197","5411","102","2","7700","410065610066000","101","40525","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Česká Lípa"
"763514215","31.2130430531119","5411","102","1","7700","410045610046000","101","40525","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Česká Lípa"
"763514218","36.7307073038721","5411","102","2","7700","410045610046000","101","40525","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Česká Lípa"
"763514214","74.1990744112118","5411","102","1","7700","400000600001000","101","40525","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Česká Lípa"
"763514217","80.9439503069726","5411","102","2","7700","400000600001000","101","40525","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Česká Lípa"
"763514225","19.8517970642605","5411","102","2","7700","410065610066000","101","40533","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Jablonec nad Nisou"
"763514223","81.4765362237609","5411","102","2","7700","400000600001000","101","40533","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Jablonec nad Nisou"
"763514224","37.6807978948227","5411","102","2","7700","410045610046000","101","40533","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Jablonec nad Nisou"
"763514221","31.8613516560241","5411","102","1","7700","410045610046000","101","40533","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Jablonec nad Nisou"
"763514222","15.6911219887083","5411","102","1","7700","410065610066000","101","40533","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Jablonec nad Nisou"
"763514220","75.3962994572985","5411","102","1","7700","400000600001000","101","40533","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Jablonec nad Nisou"
"763514229","81.0464492757322","5411","102","2","7700","400000600001000","101","40541","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Liberec"
"763514228","16.0048355609206","5411","102","1","7700","410065610066000","101","40541","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Liberec"
"763514227","32.1821067462479","5411","102","1","7700","410045610046000","101","40541","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Liberec"
"763514230","36.9359633824225","5411","102","2","7700","410045610046000","101","40541","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Liberec"
"763514231","18.9975818898277","5411","102","2","7700","410065610066000","101","40541","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Liberec"
"763514226","75.5616455562198","5411","102","1","7700","400000600001000","101","40541","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Liberec"
"763514232","76.1404797173955","5411","102","1","7700","400000600001000","101","40550","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Semily"
"763514234","16.5563688949604","5411","102","1","7700","410065610066000","101","40550","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Semily"
"763514236","37.1171312893811","5411","102","2","7700","410045610046000","101","40550","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Semily"
"763514237","19.0785322154851","5411","102","2","7700","410065610066000","101","40550","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Semily"
"763514233","33.0393649497293","5411","102","1","7700","410045610046000","101","40550","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Semily"
"763514235","81.6158056382054","5411","102","2","7700","400000600001000","101","40550","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Semily"
"763514240","16.617250230763","5411","102","1","7700","410065610066000","101","40568","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Hradec Králové"
"763514238","76.8411271799909","5411","102","1","7700","400000600001000","101","40568","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Hradec Králové"
"763514243","19.783223344014","5411","102","2","7700","410065610066000","101","40568","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Hradec Králové"
"763514241","82.2537715173229","5411","102","2","7700","400000600001000","101","40568","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Hradec Králové"
"763514242","38.0999703913961","5411","102","2","7700","410045610046000","101","40568","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Hradec Králové"
"763514239","33.4343014189241","5411","102","1","7700","410045610046000","101","40568","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Hradec Králové"
"763514248","37.5670370413482","5411","102","2","7700","410045610046000","101","40576","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Jičín"
"763514247","81.6806139126462","5411","102","2","7700","400000600001000","101","40576","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Jičín"
"763514249","19.440438975958","5411","102","2","7700","410065610066000","101","40576","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Jičín"
"763514244","75.7521150800609","5411","102","1","7700","400000600001000","101","40576","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Jičín"
"763514245","32.467974700432","5411","102","1","7700","410045610046000","101","40576","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Jičín"
"763514246","16.0001550056384","5411","102","1","7700","410065610066000","101","40576","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Jičín"
"763514253","81.3889282013339","5411","102","2","7700","400000600001000","101","40584","2011-01-01","2015-12-31","Naděje dožití","žena","0 až 1 (více nebo rovno 0 a méně než 1)","Náchod"
"763514255","19.0111441624618","5411","102","2","7700","410065610066000","101","40584","2011-01-01","2015-12-31","Naděje dožití","žena","65 až 66 (více nebo rovno 65 a méně než 66)","Náchod"
"763514254","37.1371052448432","5411","102","2","7700","410045610046000","101","40584","2011-01-01","2015-12-31","Naděje dožití","žena","45 až 46 (více nebo rovno 45 a méně než 46)","Náchod"
"763514251","32.7671479316986","5411","102","1","7700","410045610046000","101","40584","2011-01-01","2015-12-31","Naděje dožití","muž","45 až 46 (více nebo rovno 45 a méně než 46)","Náchod"
"763514250","76.2481698820435","5411","102","1","7700","400000600001000","101","40584","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Náchod"
"763514252","16.2050243866967","5411","102","1","7700","410065610066000","101","40584","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Náchod"
"763514258","15.8224787825726","5411","102","1","7700","410065610066000","101","40592","2011-01-01","2015-12-31","Naděje dožití","muž","65 až 66 (více nebo rovno 65 a méně než 66)","Rychnov nad Kněžnou"
"763514256","76.142475694964","5411","102","1","7700","400000600001000","101","40592","2011-01-01","2015-12-31","Naděje dožití","muž","0 až 1 (více nebo rovno 0 a méně než 1)","Rychnov nad Kněžnou"
