"idhod","hodnota","duvernost","stapro_kod","stapro_txt","kat_cis","kat_kod","uzemiz_cis","uzemiz_kod","rok","uzemi_cis","uzemi_kod","uzemi_txt"
"761175891","1703144","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40436","Karlovy Vary"
"761274652","36724","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40444","Sokolov"
"760481124","69101","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40452","Děčín"
"761036494","68977","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40461","Chomutov"
"761075718","35797","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40479","Litoměřice"
"761154130","23236","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40487","Louny"
"760445151","26045","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40495","Most"
"760914263","157851","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40509","Teplice"
"760445152","49313","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40517","Ústí nad Labem"
"760458687","57239","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40525","Česká Lípa"
"760792123","49530","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40533","Jablonec nad Nisou"
"760429453","126837","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40541","Liberec"
"761158146","254569","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40550","Semily"
"760481125","59649","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40568","Hradec Králové"
"761177977","32543","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40576","Jičín"
"760792124","39044","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40584","Náchod"
"761057530","31474","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40592","Rychnov nad Kněžnou"
"761054522","589438","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40606","Trutnov"
"760429454","8312","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40614","Chrudim"
"760467722","63083","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40622","Pardubice"
"761035298","28544","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40631","Svitavy"
"760467723","41865","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40649","Ústí nad Orlicí"
"760912458","19920","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40657","Havlíčkův Brod"
"761178958","41764","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40665","Jihlava"
"760915468","39691","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40673","Pelhřimov"
"760452350","16583","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40681","Třebíč"
"761055453","38927","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40690","Žďár nad Sázavou"
"760953313","48683","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40703","Blansko"
"761158993","504927","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40711","Brno-město"
"761289847","66907","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40720","Brno-venkov"
"760429455","144657","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40738","Břeclav"
"760481126","59496","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40746","Hodonín"
"760792125","24884","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40754","Vyškov"
"760474873","61794","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40762","Znojmo"
"760436281","23191","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40771","Jeseník"
"760792126","120535","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40789","Olomouc"
"760807277","20164","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40797","Prostějov"
"760452351","28350","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40801","Přerov"
"761279940","33788","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40819","Šumperk"
"761175892","25620","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40827","Kroměříž"
"761174971","39958","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40835","Uherské Hradiště"
"761055454","63180","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40843","Vsetín"
"760931282","128596","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40851","Zlín"
"760474728","23094","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40860","Bruntál"
"760444920","71582","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40878","Frýdek-Místek"
"761159060","38152","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40886","Karviná"
"761158128","38879","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40894","Nový Jičín"
"761179851","27364","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40908","Opava"
"760805120","182390","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","101","40916","Ostrava-město"
"761282198","13381733","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0101","Praha"
"760474562","107292","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0201","Střední Čechy - západ"
"760452270","168326","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0202","Střední Čechy - jih"
"761156163","129337","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0203","Střední Čechy - Polabí"
"761155026","479535","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0301","Jižní Čechy"
"760458590","286914","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0401","Šumava /Jihočeský kraj/"
"760789758","88216","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0402","Šumava /Plzeňský kraj/"
"761289695","58369","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0501","Český les - Domažlicko (Chodsko)"
"760481726","288891","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0502","Plzeňsko"
"760934388","3338609","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0601","Západočeské lázně"
"760451553","59033","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0701","České středohoří a Žatecko"
"761274837","302186","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0702","Krušné hory a Podkrušnohoří"
"760466757","69101","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0703","České Švýcarsko"
"761032461","78300","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0801","Českolipsko"
"761035507","149608","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0802","Jizerské hory"
"760915322","88886","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","0901","Český ráj"
"760802510","829289","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1001","Krkonoše a Podkrkonoší"
"760935454","40484","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1101","Kladské pomezí"
"761152115","59649","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1102","Hradecko"
"760452440","31474","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1103","Orlické hory a Podorlicko (Královéhradecko)"
"760935408","23544","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1201","Orlické hory a Podorlicko (Východní Čechy)"
"761035381","62942","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1202","Pardubicko"
"760910288","8671","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1203","Chrudimsko - Hlinecko"
"761175941","13064","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1204","Králický Sněžník"
"761287318","33583","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1205","Českomoravské pomezí"
"761282456","156885","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1301","Vysočina"
"760437760","61794","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1401","Znojemsko a Podyjí"
"760459037","167001","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1402","Pálava a Lednicko - Valtický areál"
"760452665","60548","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1403","Slovácko (Jižní Morava)"
"761284708","572979","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1404","Brno a okolí"
"760799973","49026","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1405","Moravský kras a okolí"
"760429962","40107","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1501","Slovácko (Východní Morava)"
"760452564","25620","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1502","Kroměřížsko"
"760459461","128447","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1503","Zlínsko a Luhačovicko"
"760915379","63180","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1504","Valašsko"
"760954710","173407","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1601","Střední Morava"
"760916461","52621","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1602","Jeseníky - západ"
"761154016","81264","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1701","Beskydy - Valašsko"
"760935255","60437","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1702","Těšínské Slezsko"
"760916344","182136","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1703","Ostravsko"
"761287404","7166","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1704","Poodří - Moravské Kravařsko"
"760429201","27364","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1705","Opavské Slezsko"
"760936424","23094","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","427","1706","Jeseníky - východ"
"760481843","13381733","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","01","Praha"
"760474021","404955","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","02","Střední Čechy"
"760474637","479535","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","03","Jižní Čechy"
"760437910","375130","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","04","Šumava"
"760459415","347260","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","05","Plzeňsko a Český les"
"760444627","3338609","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","06","Západočeské lázně"
"760444157","430320","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","07","Severozápadní Čechy"
"760473595","227908","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","08","Českolipsko a Jizerské hory"
"761072973","88886","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","09","Český ráj"
"760913337","829289","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","10","Krkonoše a Podkrkonoší"
"760795096","131607","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","11","Královéhradecko"
"760459965","141804","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","12","Východní Čechy"
"761159018","156885","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","13","Vysočina"
"760952807","911348","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","14","Jižní Morava"
"760807610","257354","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","15","Východní Morava"
"761153097","226028","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","16","Střední Morava a Jeseníky"
"761274942","381461","verejny","2655","Počet přenocování turistů","154","1","5898","17","2014","428","17","Severní Morava a Slezsko"
"761282133","222103","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2101","Benešov"
"760458646","66735","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2102","Beroun"
"760445116","61510","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2103","Brandýs nad Labem-Stará Boleslav"
"761056386","11720","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2104","Čáslav"
"760481215","75430","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2105","Černošice"
"760445366","9413","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2106","Český Brod"
"761286908","43377","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2107","Dobříš"
"761282303","7043","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2108","Hořovice"
"760429599","25232","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2109","Kladno"
"760933377","20606","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2110","Kolín"
"760789718","","duverny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2111","Kralupy nad Vltavou"
"761073938","71110","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2112","Kutná Hora"
"760805104","","duverny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2113","Lysá nad Labem"
"760799656","65985","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2114","Mělník"
"760445117","45176","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2115","Mladá Boleslav"
"761033385","51984","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2116","Mnichovo Hradiště"
"761052456","61252","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2118","Nymburk"
"760437232","210126","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2119","Poděbrady"
"761032381","90196","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2120","Příbram"
"760458647","99310","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2121","Rakovník"
"761274699","101150","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2122","Říčany"
"760792436","103420","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2123","Sedlčany"
"760954278","28399","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2124","Slaný"
"760451709","30135","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2125","Vlašim"
"761073920","5276","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","2126","Votice"
"760436639","33383","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3101","Blatná"
"761173914","181596","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3102","České Budějovice"
"760481216","591201","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3103","Český Krumlov"
"760481217","21909","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3104","Dačice"
"760458648","217250","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3105","Jindřichův Hradec"
"760481218","8202","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3106","Kaplice"
"761152104","53853","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3107","Milevsko"
"760795115","150707","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3108","Písek"
"760451710","93446","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3109","Prachatice"
"761193697","41865","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3110","Soběslav"
"760933378","90290","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3111","Strakonice"
"761153103","262119","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3112","Tábor"
"761058420","36008","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3113","Trhové Sviny"
"760474167","458990","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3114","Třeboň"
"760951899","23661","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3115","Týn nad Vltavou"
"760481089","194734","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3116","Vimperk"
"761282038","5771","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3117","Vodňany"
"760797243","13715","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3201","Blovice"
"760474168","52231","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3202","Domažlice"
"760459235","7915","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3203","Horažďovice"
"761279842","2971","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3204","Horšovský Týn"
"761052410","215370","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3205","Klatovy"
"760451404","102739","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3206","Kralovice"
"761291926","13641","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3207","Nepomuk"
"760953757","42811","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3208","Nýřany"
"760913276","181431","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3209","Plzeň"
"760937399","9336","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3210","Přeštice"
"761277517","51033","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3211","Rokycany"
"760452478","4624","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3212","Stod"
"761284616","99988","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3213","Stříbro"
"761058421","200553","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3214","Sušice"
"760915446","30837","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","3215","Tachov"
"760807248","6928","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4101","Aš"
"761055332","326033","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4102","Cheb"
"760474169","241983","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4103","Karlovy Vary"
"760797483","10929","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4104","Kraslice"
"760444894","321203","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4105","Mariánské Lázně"
"760474170","230420","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4106","Ostrov"
"760451405","26484","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4107","Sokolov"
"760459036","6736","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4201","Bílina"
"760429323","117296","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4202","Děčín"
"761052421","48604","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4203","Chomutov"
"761037417","65383","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4204","Kadaň"
"761174938","63091","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4205","Litoměřice"
"760933350","29937","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4206","Litvínov"
"760429324","15437","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4207","Louny"
"760954182","9798","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4208","Lovosice"
"761056384","17626","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4209","Most"
"761196237","10149","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4210","Podbořany"
"760429325","57216","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4211","Roudnice nad Labem"
"760467590","51879","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4212","Rumburk"
"760804934","140583","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4213","Teplice"
"760459236","73516","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4214","Ústí nad Labem"
"760915447","27744","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4215","Varnsdorf"
"761274626","22122","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","4216","Žatec"
"760807261","284011","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5101","Česká Lípa"
"761172784","84136","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5102","Frýdlant"
"760474171","194715","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5103","Jablonec nad Nisou"
"760459237","297023","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5104","Jilemnice"
"760797215","249952","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5105","Liberec"
"761176808","96870","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5106","Nový Bor"
"760912412","29705","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5107","Semily"
"761073474","331967","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5108","Tanvald"
"760459238","169861","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5109","Turnov"
"761286909","7872","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5110","Železný Brod"
"760797216","56276","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5201","Broumov"
"760795036","112282","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5202","Dobruška"
"761052422","71208","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5203","Dvůr Králové nad Labem"
"760445361","18327","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5204","Hořice"
"760429326","151189","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5205","Hradec Králové"
"760445362","5095","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5206","Jaroměř"
"761034333","235865","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5207","Jičín"
"760911337","13689","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5208","Kostelec nad Orlicí"
"760795037","121793","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5209","Náchod"
"761059319","33762","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5210","Nová Paka"
"760789940","8104","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5211","Nové Město nad Metují"
"761277518","3813","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5212","Nový Bydžov"
"761073427","96922","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5213","Rychnov nad Kněžnou"
"760481090","720862","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5214","Trutnov"
"761075277","669071","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5215","Vrchlabí"
"760451406","13079","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5301","Česká Třebová"
"761289633","13854","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5302","Hlinsko"
"761037463","15530","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5303","Holice"
"760467591","183408","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5304","Chrudim"
"760807262","101456","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5305","Králíky"
"761195223","33889","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5306","Lanškroun"
"761052423","41647","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5307","Litomyšl"
"761291927","21341","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5308","Moravská Třebová"
"761055333","242440","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5309","Pardubice"
"760913283","34236","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5310","Polička"
"760459031","34812","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5311","Přelouč"
"760451439","20544","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5312","Svitavy"
"761282053","27308","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5313","Ústí nad Orlicí"
"760429327","13503","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5314","Vysoké Mýto"
"760481344","83591","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","5315","Žamberk"
"760467633","42446","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6101","Bystřice nad Pernštejnem"
"760481091","67715","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6102","Havlíčkův Brod"
"760467248","41196","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6103","Humpolec"
"761179811","44230","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6104","Chotěboř"
"761152023","95015","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6105","Jihlava"
"760452445","10725","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6106","Moravské Budějovice"
"761154073","27873","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6107","Náměšť nad Oslavou"
"760437649","236192","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6108","Nové Město na Moravě"
"760807432","9691","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6109","Pacov"
"761173959","74888","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6110","Pelhřimov"
"760473900","59890","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6111","Světlá nad Sázavou"
"760467249","50755","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6112","Telč"
"760804861","104097","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6113","Třebíč"
"761059373","42429","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6114","Velké Meziříčí"
"760807433","86294","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6115","Žďár nad Sázavou"
"761292106","133115","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6201","Blansko"
"760911494","79330","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6202","Boskovice"
"761274504","416901","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6203","Brno"
"760481599","230383","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6204","Břeclav"
"761179773","","duverny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6205","Bučovice"
"760954630","135253","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6206","Hodonín"
"760451997","92528","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6207","Hustopeče"
"761055401","16799","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6208","Ivančice"
"760913346","14851","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6209","Kuřim"
"761152024","39543","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6210","Kyjov"
"761031338","145904","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6211","Mikulov"
"761279764","","duverny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6212","Moravský Krumlov"
"760937273","215437","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6213","Pohořelice"
"760459013","32549","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6214","Rosice"
"760467250","13227","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6215","Slavkov u Brna"
"760451998","21472","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6216","Šlapanice"
"760473901","31318","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6217","Tišnov"
"760938354","61786","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6218","Veselí nad Moravou"
"760467251","47733","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6219","Vyškov"
"761054458","308277","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6220","Znojmo"
"760797557","8315","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","6221","Židlochovice"
"760444652","234919","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","7101","Hranice"
"760473902","454877","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","7102","Jeseník"
"760429691","2507","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","7103","Konice"
"760799798","4663","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","7104","Lipník nad Bečvou"
"760481600","8335","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","7105","Litovel"
"761059346","7112","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","7106","Mohelnice"
"760467252","182732","verejny","2655","Počet přenocování turistů","154","1","86","203","2014","65","7107","Olomouc"
